designation,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_pseudo_colour,astrometric_pseudo_colour_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat
Gaia DR2 6253641918227436288,2015.5,232.74707469302385,0.1391204925307036,-20.53630412449755,0.08715027587617422,0.7538274089652925,0.14584060563651755,-0.5786154706339173,0.30619917002088937,-17.308428936425898,0.20035187658050277,1.4076353534075885,0.03392263976207246,17.69235,,,346.11616502513937,28.654989097377836,235.45538596200683,-1.4529207172069958
Gaia DR2 6253538048731385856,2015.5,232.75506852806498,0.6203616871399887,-21.08999221039831,0.3819560921713775,1.5512007589712722,0.6500618885751024,-17.207685685583648,1.4348289489954893,-8.255740239590905,0.9122073627692292,1.2947947918257625,0.1354704006476845,19.951103,,,345.7138712269902,28.228963578127072,235.59607196519298,-1.9885061618063657
Gaia DR2 6253548764675226880,2015.5,232.51024487098803,0.3106216078723279,-21.108743648710004,0.2353805180975665,0.21236038229518348,0.35164610088363246,-14.810929059860841,0.6923045804184474,-6.897161238491831,0.5204940813346481,1.3906436218068308,0.07337762385135098,18.944597,,,345.50222567050037,28.36235764344193,235.37882076944288,-2.0618794008167685
Gaia DR2 6253723831842900608,2015.5,233.67196747867555,1.0348630336185263,-20.180616138077408,0.6162509906591606,-0.2115659124949433,1.200466469650097,1.2392465408289568,1.8450944284081483,-10.790881079904832,1.3861437077018477,1.2213690899705396,0.2209192513066735,20.418825,,,347.12656166057366,28.35494920997731,236.21293952990837,-0.9008674501946214
Gaia DR2 6253533474591574784,2015.5,232.80887332031506,0.4842786110336918,-21.20114192374864,0.2850825515599318,0.7136121645444046,0.5009962656496327,2.226795682682299,1.0047962804835056,-0.8801459179838416,0.6754350627341454,1.265859422354712,0.10637328512921672,19.52107,,,345.6755428218911,28.11178492727957,235.671584637729,-2.0843055539548607
Gaia DR2 6253552131930606464,2015.5,232.53013402526759,0.0336140936490995,-21.087584088460282,0.023182943226899334,1.0141310397123453,0.035022982502543404,0.3032693746399368,0.06649250816251752,0.9195137484359215,0.051280509047578894,1.6148124499941683,0.008010791099369325,12.502239,-26.893000353140778,2.6302632474665533,345.53385370590036,28.36653971826607,235.3917077077904,-2.0368556701180234
Gaia DR2 1346163529343766272,2015.5,269.05116611549477,0.37231318874517844,42.90209782821291,0.4360658854699335,0.41283238375764825,0.4327091945970599,-7.63446790017181,0.7812866909162469,-6.18819232623917,1.0370730597813322,1.5416078408690868,0.12327445290310361,20.002127,,,69.41976008584639,27.775570015553388,268.2682124655781,66.33567494536706
Gaia DR2 1346234855865952896,2015.5,268.99226382448745,1.3374667869617538,43.34026076791037,1.410930704827456,,,,,,,,,21.014471,,,69.8937423041684,27.910412936786695,268.141368291867,66.77304010925631
Gaia DR2 1346120884612161152,2015.5,267.94631416609843,0.5538392650875462,42.75131935097729,0.6994584585788886,-0.737937048975778,0.6208199004834738,1.3964838295828221,1.2583006534761858,-10.598212962786606,1.864407592949409,1.3864001579737226,0.15371189088226594,20.558903,,,69.06033951176349,28.536434349119443,266.26653528081505,66.16398697020227
Gaia DR2 1346141156857389568,2015.5,267.8625668279611,0.23558884480845443,42.9548133658703,0.3297048179054757,0.7297376983580233,0.30676136740548987,-2.2817626407027354,0.5675730107892677,-0.639860302785809,1.0051743155395103,1.4049050783095378,0.07620602195658592,19.582363,,,69.27309036536217,28.637822405394488,266.0958351541383,66.3651294501717
Gaia DR2 1346185790158475136,2015.5,269.03942255902086,2.098107665159986,43.22571610655783,2.6291481251352145,,,,,,,,,21.02946,,,69.77522482687641,27.852754386037677,268.2332132818916,66.65910593115903
Gaia DR2 1346131673570286592,2015.5,268.53388799264246,1.1251821147731946,43.052378551802384,1.3257460045605913,1.0282920246463545,1.4087321742375356,1.2252855762525878,3.448684604264751,-0.49288498919694035,3.3217908005225603,1.826109472082181,0.34313622017816464,20.842115,,,69.49578118670479,28.177195619639473,267.3149771660254,66.47799527585285
Gaia DR2 1346286743365809536,2015.5,269.8022486129095,0.48600541562827626,43.90447485848917,0.5518912736635742,1.5638249521515313,0.5022366776406244,-6.5729093358552975,1.0449451019284781,-1.079394239347113,1.308693872328738,1.5021299909062606,0.13982330058896897,20.010384,,,70.65643701867728,27.456553041832308,269.6301483513503,67.34350182845434
Gaia DR2 1346164422696963584,2015.5,269.0017990885748,0.053438737495782714,42.92884352683177,0.07296703234492671,0.37797826193589706,0.0664896346918121,2.5455166351876692,0.11904783059219744,-17.854828545796707,0.150345931359876,1.5905917795208153,0.017202409802155143,16.99465,,,69.44056150948262,27.81660497404144,268.1769794327077,66.36180777628091
Gaia DR2 1346215992368772864,2015.5,269.65842595254514,0.18098772070450359,43.46600661367009,0.2122673513477184,0.5614134588178087,0.21644894080325489,-0.2775971663143396,0.41341842472162843,-3.3934335250743013,0.4828149910303935,1.387980561056999,0.05964533618742438,19.064182,,,70.14865563429322,27.46419891076339,269.3680257800971,66.90453815547164
Gaia DR2 1346176379885886464,2015.5,268.5857629147549,0.05101667388881247,42.955490421180606,0.06831976797273828,0.458109293157475,0.06189332603403999,-2.1298408958559185,0.11804207805543132,-15.958436348051624,0.13502777569226293,1.590158823863452,0.018270306960405554,16.998339,,,69.3972595113342,28.119922419772685,267.4158779932054,66.38208590872928
Gaia DR2 1346161051146315520,2015.5,268.77504295558435,0.9515933264700517,42.87158362331168,1.815044221790819,1.5632810921283884,1.1625340924981271,4.452688535518353,2.5022272571215214,-10.887076916847555,4.2181211248401524,1.4377201494389147,0.29593929851113815,20.682709,,,69.3373290398426,27.966757426084584,267.7660192291808,66.3013656207262
Gaia DR2 1346292133551116800,2015.5,269.73027422525604,3.959674505340204,44.03033519905459,7.214645693583288,,,,,,,,,21.134676,,,70.78270160242107,27.53388135523636,269.49393101819885,67.46914223365528
Gaia DR2 1346280348157440384,2015.5,269.57220873487466,0.17123317104956065,43.820057456066,0.17646534174760006,1.6307985699221903,0.19377531581123922,8.232942061571062,0.36409643425025184,-12.086029697027568,0.37794026329105496,1.3778414473202332,0.04989653179087772,18.729977,,,70.52370898823122,27.60071462275077,269.2015746433463,67.25815269451512
Gaia DR2 1346214892858761344,2015.5,269.4570179403923,2.823960821018153,43.49710938419356,1.9048881643058722,,,,,,,,,21.098244,,,70.14761061633641,27.61360993021124,268.9946296439245,66.9344953270968
Gaia DR2 1346222937330354816,2015.5,269.95722915556223,0.5309166876081425,43.688568500418135,0.5898732544754235,3.6800899471700776,0.6210729799213615,3.9998921405954824,1.072196568904284,-14.174887632561692,1.184660163045765,0.9774739312774724,0.14309975752721185,17.561352,,,70.44603879707101,27.30091346697842,269.92045647641766,67.12783752828031
Gaia DR2 4291117257285246720,2015.5,293.1320979911388,0.12804938841325147,4.613988190716502,0.10741759803382413,2.0835227086131445,0.16121811489221213,3.659665756671661,0.27983163377691495,0.6947833111486423,0.20044394596997914,1.4913084909324092,0.023431749107013383,17.624266,,,41.778275361977535,-6.979754953563626,295.82873009011905,26.002808488470244
Gaia DR2 4291128527275285632,2015.5,293.63201375858694,0.24928242495401273,4.713369421024495,0.1975613399392435,-0.13737944372790128,0.3005013757375661,-2.262645080041376,0.541476269982425,-4.203089798611084,0.41604379978251455,1.3776090088938053,0.0539139845228963,19.037737,,,42.103341190850585,-7.372338364939532,296.3939375289755,26.01312550168459
Gaia DR2 4291135364844612736,2015.5,293.6871116228079,0.2831972173929242,4.786239164357257,0.22424361156865016,0.02089140228615763,0.36068133203675856,0.2309013514116022,0.5749788547680617,-3.060894604991976,0.4427988229833388,1.5315709179089754,0.05406800686081891,19.07031,,,42.194255106606235,-7.386337155460693,296.4684896399092,26.075080287935194
Gaia DR2 4291143061445648128,2015.5,293.4708705937461,0.5732309250782595,4.827352495385752,0.45431446378354295,3.6657822798776576,0.6297065856710679,-5.401959027758059,1.299043615657211,-0.7970651406517129,1.0566753816801766,1.5535040782124396,0.09374514246193373,19.13075,,,42.12824743189347,-7.1769687406398655,296.24042311149464,26.153727308541516
Gaia DR2 4291123884409036416,2015.5,293.6313117688993,0.3074529424045702,4.605260858188409,0.26432421307341036,0.33239950920103617,0.32924968296113816,-4.634095715594669,0.6698987982512873,-7.880406948501501,0.5794982043969557,1.5180565265674928,0.05941100976708969,19.222935,,,42.00689508958664,-7.422739763734028,296.3718475116516,25.906854685025507
Gaia DR2 4291122479961232512,2015.5,293.5358790404487,0.06047062346202023,4.5571984045468525,0.05060181509147063,0.09651240988963208,0.06626494016233156,-3.0482563483289162,0.13392134167791223,-6.1996010930292655,0.10467094016793795,1.486965572139469,0.010113740400801268,16.482227,,,41.91891430729217,-7.361528505397962,296.25832214338163,25.87637861022227
Gaia DR2 4291141893192621184,2015.5,293.47756540771627,0.6827808792406291,4.772454750454232,0.6099563673023556,-0.4539743841180842,0.4645671777151996,-3.06303914324826,1.6697970502425388,-6.276130335903257,1.4237313443480881,1.4693548582660318,0.06946940208276588,19.381775,,,42.08263290449868,-7.208752445353298,296.2369460806562,26.09851387131092
Gaia DR2 4291126259532553856,2015.5,293.50668892535884,0.06775678185912622,4.624163265710135,0.053514032524243096,0.22267952914240058,0.07935595105005636,-4.936166382650184,0.14529618030588667,-7.689588946543717,0.11179594156059175,1.5854275713244592,0.012951311307473618,17.108913,,,41.96461951727007,-7.304292490134952,296.2396211258381,25.947427557350267
Gaia DR2 4291140243947101568,2015.5,293.29815144291257,0.029249418476343127,4.7035674475172184,0.021635833934784604,0.6824550433460022,0.03564086813585878,-2.806117397245282,0.05802084627169164,-6.493108798090203,0.041006328938307114,1.550879341477957,0.005472313488701496,15.32999,,,41.936440274474926,-7.083557874575496,296.0274926602456,26.062132455828564
Gaia DR2 4291154262699436800,2015.5,293.5390811110694,0.3378264520773342,4.952714643672472,0.3023051930254762,0.07140391750242361,0.464726497581476,-4.395686290103736,0.718577987615234,-6.739777158048592,0.5870096351694168,1.487514103444085,0.06233061005398478,19.317112,,,42.271970912092776,-7.177707096002403,296.3396873965297,26.26509659941422
Gaia DR2 4291122750514496000,2015.5,293.53111025535674,0.23522311409364274,4.575120631251089,0.19071549166527085,0.671212964433984,0.25147618981006575,-5.768232169082081,0.5343780028757567,-6.604791672258428,0.42138558274570503,1.4349169161446587,0.04300164060595852,19.019295,,,41.93258992293047,-7.348885480578763,296.2566381746161,25.89485854883074
Gaia DR2 4291128595977681408,2015.5,293.6187711410797,1.735677209801122,4.7215080166313355,1.5421666251582355,-3.9634850899855336,2.8701660598323304,-11.78431359416769,4.157376447938717,-4.432019338164253,2.893521680639806,1.3725556918707902,0.24051114937821969,20.856121,,,42.104294595202646,-7.356861818840927,296.38109081050044,26.023476161735523
Gaia DR2 4291148490262471168,2015.5,293.5718391208346,0.6101971016402215,4.8528213820327935,0.46843889918848725,1.0385209387103682,0.7656877800140189,-0.7216639371220116,1.2716878255519533,-2.119381259001766,0.9099311213014669,1.385066004078427,0.11137623812823474,20.109795,,,42.19874523872434,-7.253644622027138,296.35576232217284,26.161000845909694
Gaia DR2 4291148902579565568,2015.5,293.5193419881651,1.3525351324762758,4.848836914815183,1.1567149911199115,0.34469299638033757,1.8273818164577689,-2.707672020828877,3.1224466763697762,-3.316758896150554,2.030524352614106,1.631523331960123,0.19348960368958257,20.670677,,,42.17031343839258,-7.2094116055906605,296.2976163827963,26.166340320233992
Gaia DR2 6253536189010906752,2015.5,232.7520206974734,0.4731823626481512,-21.200525691383955,0.31184450479083364,0.01935597230837112,0.4777131498649784,11.383914574999606,1.289969572496655,-14.545157435296579,0.7853961598474483,1.5583135299659554,0.10245671830485649,19.403202,,,345.6301987322869,28.146581696839817,235.61995636248813,-2.09646907790856
Gaia DR2 6253563917320166784,2015.5,232.67013057265484,1.681963803018595,-20.83596933957377,1.0271321172719083,-0.5727273032627976,1.8357320619290152,12.806160688823455,2.45217863277117,-5.816860980181679,2.0272068983726688,1.3001148161321767,0.33982129011961726,20.47537,,,345.8322905884186,28.473826546061602,235.45777491710118,-1.7611010951823867
Gaia DR2 6253588351390636160,2015.5,232.7753722791147,1.0020655163879766,-20.71910622223744,0.5365659261861335,1.0840951036578437,1.0401228873766124,-6.432130846620057,1.7408643463200202,-5.769052877954571,1.2449833421457794,1.435930401398009,0.20914214563971323,20.429575,,,346.00375390811115,28.49887054915081,235.52513342497625,-1.6239668468974318
Gaia DR2 6253618033907048320,2015.5,232.21280796333158,0.22244050207806984,-20.82962830894116,0.17537428569809602,0.4848367052452598,0.2544367404193398,0.6393491724437654,0.5208475407738755,-4.334767952202304,0.39641514579029286,1.4860392031806495,0.054928004225440745,18.57103,,,345.4652860727414,28.754774719028802,235.0413731407212,-1.8586399014766242
Gaia DR2 6253534131722374656,2015.5,232.68470435308703,1.0913393394614497,-21.266169394320002,0.7859696136953546,1.0792186252550016,1.0838904588454148,-15.430084547429654,2.6763790352211125,-0.6996350072835988,2.043931377706413,1.6158307698791015,0.2880033150766454,20.47226,,,345.5277774415737,28.13710974763343,235.57485743684376,-2.1753051391924734
Gaia DR2 6253589416547151872,2015.5,232.90122236458905,0.10124904534092191,-20.675515071490636,0.06768508594633374,0.5767201637183836,0.1160577976112909,-1.5726775324985791,0.1869142181038354,0.37097226779240755,0.13945263377936115,1.517296686462875,0.02216724361211955,16.824165,,,346.13773376423876,28.45539162694796,235.62897107109552,-1.5533548548100917
Gaia DR2 6253595390840851840,2015.5,233.17214774988338,0.26025382276540665,-20.531376265131446,0.2239016984901651,0.6587799583120137,0.33623683161453133,-7.241859804248195,0.5240958164224095,-6.983539055900357,0.4175726330861669,1.3657610862016014,0.06638651319321617,18.692577,,,346.46316663604256,28.39899361166997,235.84078322366747,-1.3527267101104896
Gaia DR2 6253585155934455680,2015.5,233.03165772718268,5.669036726463757,-20.762028737188228,2.265210669183854,,,,,,,,,21.110647,,,346.178830311681,28.310266524338765,235.76820262036188,-1.6081079939514424
Gaia DR2 6253614563573546496,2015.5,232.38789242921243,0.25624425442271465,-20.739952998171646,0.18508496809880856,1.1083182442383819,0.26981307372159213,-8.975682020377004,0.6043727360545559,-4.415774371891122,0.41467368098267604,1.2780964459896542,0.06706362780133125,18.599733,,,345.6739199857919,28.71776938557651,235.17838464525664,-1.731823774191994
Gaia DR2 6253708988430903936,2015.5,233.84128822650075,4.23133296481214,-20.269877371313818,2.0654634236426825,,,,,,,,,21.07865,,,347.1947850324049,28.182902154847678,236.38838026996652,-0.9502554196058555
Gaia DR2 6253546840530081536,2015.5,232.92853253052627,0.13833190957502003,-20.925938458724985,0.09612517855999816,0.2604958802432941,0.1532243304866869,-2.2546876420691513,0.27883874606492504,-1.8877300687118344,0.2090038687729689,1.5973710898920435,0.03252262830373969,17.7584,,,345.9745702204469,28.248642553732253,235.71388356756145,-1.7903351786172668
Gaia DR2 6253655279863751808,2015.5,232.62542176043647,0.20209921461994734,-20.453111556713342,0.1329766513282389,-0.04248992941666933,0.22611973064634194,-0.4695978568951496,0.4378944583431936,-3.0188210884604594,0.2996032761730287,1.5301325239245342,0.04906392377933335,18.40281,,,346.0790785195861,28.79227897984189,235.32469105272656,-1.3996696419138468
Gaia DR2 6253588454474478464,2015.5,232.80432212697215,0.05198911962491904,-20.72176544800663,0.03042959375053931,0.7109163863388622,0.05850289548496118,-19.792151497289346,0.09277303638516143,-0.6333377844319359,0.06609369186954642,1.565734812139924,0.011530781700508386,15.586857,,,346.0252007779127,28.479250758966717,235.55206572829508,-1.6200318212910025
